Time(Iteration),CLUB,SCLUB,LinUCB
12810,1508.20482926,1568.92417308,917.758084878
12820,1509.71090912,1570.29985732,917.860990867
12830,1511.10547859,1571.65422975,918.440915952
12840,1512.19613352,1573.23442291,918.885390739
12850,1513.42790592,1574.38101494,919.061692052
12860,1514.57290489,1575.32783931,919.432760468
12870,1516.0775421,1576.53649074,919.773309506
12880,1517.03435487,1577.29501564,920.160398676
12890,1517.87446552,1578.11875124,920.621026164
12900,1519.49659372,1579.57456528,920.657357534
12910,1521.07095217,1580.62908185,920.979480177
12920,1522.78708118,1582.30428337,921.278844544
12930,1524.26843081,1582.98876497,921.670347021
12940,1526.24068444,1583.67147147,922.14283331
12950,1527.98007208,1584.76801352,922.302170434
12960,1529.57641456,1586.20072726,922.904352342
12970,1530.5386043,1587.19616688,923.27528816
12980,1531.50498592,1588.28216349,923.434166655
12990,1532.66294175,1589.44351233,923.665699632
13000,1533.86717161,1590.87197975,924.00673522
13010,1535.21243373,1592.31467304,924.437373236
13020,1536.86565406,1593.17631316,925.02739363
13030,1537.95725347,1594.3010481,925.333670802
13040,1539.37737464,1595.45950865,925.582855989
13050,1540.78164889,1596.5094083,925.582855989
13060,1541.79800511,1598.05924217,925.915953458
13070,1543.66850742,1599.29905284,926.095114598
13080,1544.78539503,1600.67905628,926.197300043
13090,1546.01275889,1601.88045782,926.441420063
13100,1547.43952411,1603.79201215,926.531509503
13110,1548.53885694,1605.44556561,926.948490218
13120,1549.80144716,1606.57527778,927.466207241
13130,1550.69602436,1607.94614496,927.894669819
13140,1551.92977373,1608.60756733,928.505761618
13150,1553.60380098,1609.94309872,928.737138183
13160,1554.8914357,1611.11249309,929.033388536
13170,1555.6642824,1612.27260236,929.253575819
13180,1556.85036706,1613.11155755,929.662537963
13190,1557.88395808,1614.00970851,929.825463875
13200,1558.7468979,1615.11056222,930.299581896
13210,1559.78546519,1616.48050988,930.924895202
13220,1560.93254282,1618.01960416,931.097834749
13230,1561.99057781,1619.18589089,931.35467371
13240,1562.76124535,1619.94470254,931.580826328
13250,1564.09590376,1620.92782686,932.126870528
13260,1565.36191253,1622.12780636,932.365048853
13270,1566.80695228,1624.00535688,932.907886703
13280,1567.89033549,1625.62757249,933.338725152
13290,1568.9320474,1625.96586799,933.537617843
13300,1570.58670062,1627.53771673,933.788821771
13310,1572.16685327,1628.5223967,934.236573739
13320,1573.8961492,1629.79169878,934.502907484
13330,1575.11578102,1630.96680528,934.846850963
13340,1575.81052136,1631.9861813,935.060567693
13350,1577.45117825,1633.90935569,935.518509249
13360,1578.66009376,1635.34943441,935.691667382
13370,1580.11161074,1636.13631127,936.222869906
13380,1581.91887634,1637.51241506,936.686731812
13390,1583.02487975,1638.6253286,936.896860387
13400,1584.53975031,1639.94639708,937.183686183
13410,1585.92680606,1640.69172682,937.531323949
13420,1586.90500666,1641.58865198,937.860439772
13430,1588.00743006,1643.2393641,938.146223988
13440,1589.37170977,1644.49011416,938.551206011
13450,1590.56865058,1644.95819693,938.942426285
13460,1591.49927714,1646.15133402,939.331140305
13470,1592.86599489,1647.57508556,939.601306232
13480,1594.16996821,1648.22271732,940.05795833
13490,1594.88472894,1649.62341365,940.226371792
13500,1595.66391216,1650.44855037,940.799237505
13510,1596.82924017,1651.53360922,941.16056831
13520,1597.8815207,1652.36257916,941.514313404
13530,1598.87465498,1653.74119399,941.801906451
13540,1599.35937098,1655.00188098,942.121424568
13550,1600.24134572,1656.53076847,942.479681422
13560,1601.37054034,1657.83141191,942.720363205
13570,1602.01277978,1659.51007837,943.017986762
13580,1602.50067463,1660.5359242,943.265087286
13590,1603.6197713,1661.74261348,943.458663026
13600,1604.75731225,1663.06026345,943.705155855
13610,1606.21513136,1665.00038214,944.066214726
13620,1607.05518423,1665.88920871,944.251091901
13630,1608.01211105,1667.25415859,944.332011704
13640,1609.16133763,1668.11258056,944.708570905
13650,1610.3097594,1669.26764235,945.029438988
13660,1611.69731145,1670.69277345,945.228569847
13670,1612.67291922,1671.80569362,945.65876064
13680,1613.92936276,1672.89364371,946.128252327
13690,1615.12028919,1674.06531226,946.560676401
13700,1616.28366438,1675.30611967,946.836543712
13710,1617.07803354,1676.35045852,947.054321623
13720,1618.30379697,1677.51492399,947.157704096
13730,1619.99539002,1679.06587641,947.569770098
13740,1621.64080156,1680.3434394,947.75429624
13750,1622.69719482,1681.74587749,948.30938238
13760,1623.75307388,1682.97494798,948.502729794
13770,1624.57764221,1684.14536714,948.920244153
13780,1626.04148115,1684.99763367,949.192661346
13790,1626.90713848,1685.92356933,949.383161156
13800,1628.36234794,1687.27441999,949.863092145
13810,1629.83664598,1688.39859009,950.17681626
13820,1631.02916523,1689.6565401,950.484849282
13830,1631.83517252,1690.65976312,950.592491362
13840,1632.88502439,1691.63883694,950.851701048
13850,1634.21320159,1693.06033221,951.234288334
13860,1635.5612718,1694.06045453,951.980653354
13870,1637.08430654,1695.0587862,952.168953922
13880,1638.49204817,1696.44075842,952.290974998
13890,1640.13594126,1697.79293609,952.495433789
13900,1641.38282298,1699.09420696,952.67587743
13910,1642.65833389,1700.39685136,952.693240556
13920,1643.82464269,1701.34375288,952.942095817
13930,1644.67757854,1702.45507834,953.164277383
13940,1645.55285218,1703.47403197,953.38035641
13950,1647.39526284,1704.83695193,953.529876233
13960,1648.95694866,1706.37464858,953.720437002
13970,1650.39136288,1707.2245541,953.805249573
13980,1651.04568261,1708.49079542,954.033013034
13990,1652.51021615,1708.94646883,954.176087548
14000,1653.44055032,1709.91160731,954.435237092
14010,1654.75444633,1710.91982631,954.848701195
14020,1656.12047267,1712.65694477,955.25863206
14030,1656.88461435,1713.5141039,955.406623041
14040,1657.83054264,1714.93496294,955.780169269
14050,1658.50139274,1716.24243039,955.991453135
14060,1659.43459031,1716.96591146,956.322619682
14070,1661.40050774,1718.67222666,956.472703325
14080,1662.83794462,1719.60687118,957.058097465
14090,1664.00129141,1721.07793116,957.169176361
14100,1665.17708148,1721.95768005,957.491914574
14110,1666.45144909,1723.079674,957.944132858
14120,1667.44279411,1724.36332143,958.40740256
14130,1668.57609136,1725.53482853,958.760258396
14140,1670.30320851,1727.35912665,959.200356988
14150,1671.39237295,1728.54548658,959.62954444
14160,1672.61330781,1729.51911375,959.942371376
14170,1673.96532068,1730.75288677,960.291530258
14180,1675.44125191,1731.92550071,960.502968242
14190,1677.24545401,1733.28680547,960.751140175
14200,1678.30770265,1734.17754866,961.170049211
14210,1679.05979592,1735.40365033,961.312908392
14220,1680.44133096,1736.69940535,961.847814619
14230,1681.63711197,1738.22581439,962.081620719
14240,1682.34323137,1738.92034984,962.521811089
14250,1683.36282751,1740.36167184,962.76636049
14260,1684.50999434,1740.87732679,963.22333563
14270,1686.34087509,1741.94189993,963.710209651
14280,1687.7826169,1743.38455801,964.027666759
14290,1689.23057493,1744.85803357,964.295546295
14300,1690.21685404,1745.59262861,964.478944081
14310,1691.5749656,1746.47896636,964.679048456
14320,1692.39241647,1747.53488351,964.920773554
14330,1693.51199477,1748.78603272,965.178006548
14340,1694.92165542,1749.72323685,965.392345279
14350,1695.82126325,1750.69121184,965.637230845
14360,1697.05469464,1752.10465015,965.723985259
14370,1698.01155139,1753.40083235,965.923961003
14380,1699.42534188,1754.63224421,966.220171299
14390,1700.57445276,1755.67858951,966.638581826
14400,1702.00896182,1757.03541399,966.894413118
14410,1702.85356394,1757.91751475,967.105161188
14420,1703.89870517,1759.15420558,967.211555815
14430,1704.97104738,1759.87824043,967.456922219
14440,1706.34567731,1760.75189908,967.485339503
14450,1707.69405025,1761.90774409,967.812268945
14460,1708.55149552,1763.49998321,968.05054311
14470,1709.40924777,1764.29754009,968.530462192
14480,1710.31658709,1765.22540791,968.722039607
14490,1711.76575906,1766.09534989,969.081519786
14500,1713.08217178,1767.29597825,969.301033916
14510,1714.01059253,1768.18901885,969.526314542
14520,1715.26811284,1769.1839844,969.976695873
14530,1716.14425567,1770.13796239,970.514558391
14540,1717.0458339,1771.4166847,970.905905941
14550,1717.95259397,1772.47069221,970.959990022
14560,1719.06594415,1773.43895598,971.224659875
14570,1720.00132003,1774.65972592,971.467536915
14580,1721.17197922,1775.5500214,972.01376038
14590,1722.62741742,1776.89940365,972.483263073
14600,1723.80622262,1777.64012495,972.656442116
14610,1725.01062523,1778.79502092,973.03495665
14620,1726.42102063,1780.20717273,973.163251365
14630,1727.36709682,1781.56320179,973.311720584
14640,1728.37278118,1782.5828119,973.529480501
14650,1729.20623535,1784.2117434,973.947051369
14660,1730.16075737,1785.29305396,974.204181555
14670,1731.28017433,1786.77317673,974.670088496
14680,1732.84704651,1788.56189101,974.91496547
14690,1734.42279163,1789.75076655,975.320005621
14700,1735.53963639,1790.84673934,975.553974058
14710,1736.63444411,1792.03162977,976.100978012
14720,1738.11422668,1793.42284569,976.462069967
14730,1739.33734296,1794.83307193,976.763910771
14740,1740.3508906,1795.5457039,977.257176905
14750,1741.63067468,1796.87325692,977.371848951
14760,1743.16691857,1797.87275506,977.532320796
14770,1744.19473146,1799.03279346,977.81495279
14780,1744.99315052,1800.21227806,978.095336636
14790,1746.16767429,1801.01611084,978.706681319
14800,1747.37060853,1801.92215788,979.093997403
14810,1748.03277439,1803.0282319,979.509023855
14820,1748.90048028,1804.1308688,979.718395168
14830,1750.09395715,1805.68534801,979.839698395
14840,1751.14849996,1806.88392441,979.958385313
14850,1752.302414,1808.23125649,980.060528118
14860,1753.1483587,1809.04066891,980.420883141
14870,1754.43124044,1810.37725675,980.754666581
14880,1755.76348899,1811.64381022,981.016470634
14890,1757.27790318,1813.29366275,981.075730641
14900,1758.83490656,1814.43050003,981.182587812
14910,1760.45733825,1815.85859717,981.462432724
14920,1761.35930809,1816.88588279,981.668663957
14930,1762.71892913,1817.91149607,981.788716142
14940,1763.77904134,1818.80284035,981.788716142
14950,1764.70754227,1819.95799722,982.262281689
14960,1765.33748633,1821.47265286,982.359423245
14970,1766.40035354,1822.60645104,982.577762077
14980,1767.66484947,1823.72014344,982.69656957
14990,1769.31864037,1824.78734569,982.821136375
15000,1770.69039871,1825.93982279,983.139222293
15010,1772.15613984,1827.54502342,983.291974288
15020,1773.02955824,1829.01982369,983.605350178
15030,1774.5320019,1829.74004994,984.232658616
15040,1776.06882042,1830.82168986,984.402543456
15050,1777.077635,1831.59906581,984.653555917
15060,1778.35451476,1832.61470935,985.001941473
15070,1779.58801542,1833.52291899,985.211749447
15080,1781.17697923,1835.30313936,985.28823976
15090,1782.24211505,1836.51673854,985.860941135
15100,1783.85939836,1837.83414259,986.123162281
15110,1784.54293405,1838.33960614,986.423049802
15120,1785.41331967,1839.23670323,986.546949148
15130,1786.40980927,1840.37329763,986.813080256
15140,1787.40655454,1842.11404745,987.084655875
15150,1788.67085968,1843.39033959,987.516799865
15160,1789.83345558,1844.50273709,987.69592322
15170,1791.74845428,1845.37646115,987.818898872
15180,1792.76970227,1846.09319517,988.199342601
15190,1794.25923992,1846.80261739,988.602370474
15200,1795.31104502,1848.21548304,988.767573373
15210,1796.73851086,1849.70611798,989.162477005
15220,1798.10701032,1851.35422498,989.343471637
15230,1798.78738042,1852.13404775,989.516737198
15240,1800.37137016,1853.57924125,989.953767079
15250,1801.60526115,1854.72675382,990.496909792
15260,1802.65639944,1855.09064232,990.61531352
15270,1804.12508701,1856.66140043,991.21783356
15280,1805.36171434,1858.06774306,991.592841626
15290,1806.69502028,1858.93314641,991.663763767
15300,1807.6681932,1860.12107584,991.936215732
15310,1809.21328433,1861.23547533,992.104293556
15320,1810.23143516,1862.45153877,992.39559692
15330,1811.58620273,1864.03811152,992.815075084
15340,1812.46701782,1865.20517531,992.951321144
15350,1813.90483731,1866.17294015,993.311812865
15360,1815.04307935,1867.19150204,993.688186127
15370,1816.38263992,1867.87109807,994.013178592
15380,1817.32410928,1868.44385762,994.344780977
15390,1818.37710143,1870.08229766,994.524758366
15400,1819.40982997,1871.58576528,994.727868008
15410,1820.83477515,1872.7077922,994.886197107
15420,1822.46236006,1873.61600866,995.359263188
15430,1823.80685371,1874.7866867,995.643102023
15440,1825.33003245,1875.69116105,996.10180555
15450,1826.65399259,1876.46305034,996.416274571
15460,1827.60880458,1877.72015909,996.879313685
15470,1828.46236631,1878.7796882,997.12077286
15480,1829.84775702,1880.28493381,997.268501682
15490,1831.09367875,1881.42141026,997.749953541
15500,1832.08864062,1882.54300817,997.802571061
15510,1833.57641059,1883.63941596,997.919524821
15520,1834.70989746,1885.28165387,998.13808998
15530,1835.88545187,1886.16988737,998.406423769
15540,1837.21859813,1887.12252092,998.871607269
15550,1838.4436414,1888.08718027,999.237104153
15560,1839.5755036,1888.94172355,999.367454031
15570,1840.58688818,1890.06182034,999.665014869
15580,1841.8964227,1891.47292875,999.911139471
15590,1842.50672089,1892.48127613,1000.07204154
15600,1843.75137758,1893.73916412,1000.39468141
15610,1844.67616183,1894.51707281,1000.63291864
15620,1845.66548047,1895.65137954,1001.02874838
15630,1847.35733289,1896.94804991,1001.30207427
15640,1848.52094619,1898.10980673,1001.48464226
15650,1849.66634942,1898.94733795,1001.68065469
15660,1851.30313639,1900.19448154,1001.89484736
15670,1852.30909014,1901.45612533,1002.05808863
15680,1853.95592963,1903.21284146,1002.20915609
15690,1854.87109413,1904.03592434,1002.45012826
15700,1855.53229824,1905.44509566,1002.83344498
15710,1856.58355516,1906.26126366,1003.16177996
15720,1857.54847571,1907.65982546,1003.65558394
15730,1858.67362192,1909.36661158,1003.7916484
15740,1859.9306428,1910.40222955,1004.06784956
15750,1861.19309902,1911.60193422,1004.42903401
15760,1862.15081708,1912.57323805,1004.63671377
15770,1862.95256713,1913.78970628,1005.13989047
15780,1864.66967159,1914.72435163,1005.18431563
15790,1865.79045625,1915.89739558,1005.37100987
15800,1866.81008453,1917.1041967,1005.74360758
15810,1868.33135789,1917.75122332,1005.78940193
15820,1869.48469469,1918.60289296,1006.13676531
15830,1870.79150131,1920.14011054,1006.25108445
15840,1872.08100592,1921.45279034,1006.56712255
15850,1873.18710485,1922.79066689,1006.7558091
15860,1874.30978348,1923.76060613,1006.85366757
15870,1875.32374243,1925.23369243,1007.08758911
15880,1876.71378837,1926.76815139,1007.0918935
15890,1878.01723578,1928.11937929,1007.38104038
15900,1879.06114971,1929.37498351,1007.50394269
15910,1880.15030212,1930.47581192,1007.62433586
15920,1881.06257247,1931.79215204,1007.87307231
15930,1881.77000823,1932.80000959,1008.08350545
15940,1883.07536645,1934.25760824,1008.13964354
15950,1884.30433851,1934.99032606,1008.32693991
15960,1885.77663991,1935.94588166,1008.66909115
15970,1886.7435101,1937.09875166,1008.84836124
15980,1888.2559551,1938.67023066,1008.94724293
15990,1889.53687285,1939.4504043,1009.18816842
16000,1890.13712171,1940.86610836,1009.26953565
16010,1890.81371263,1941.85971916,1009.51819111
16020,1891.54070549,1942.78750428,1009.75994417
16030,1892.8272717,1943.80212121,1009.94075678
16040,1893.96478305,1944.83208371,1009.97821482
16050,1895.67087987,1946.33035209,1010.10128075
16060,1896.92483573,1947.47905899,1010.35376555
16070,1898.07006398,1949.11324055,1010.83456538
16080,1899.0617764,1950.6540245,1010.98621777
16090,1900.1904129,1951.83135079,1011.27939186
16100,1901.13384726,1953.27746897,1011.43994835
16110,1902.38872197,1954.24555366,1011.63681325
16120,1903.71746834,1955.82615966,1011.84107156
16130,1905.27380722,1957.26126729,1011.94492325
16140,1906.23389358,1958.361338,1012.11278531
16150,1907.35603871,1959.62888296,1012.28812544
16160,1907.78258419,1961.04840123,1012.55778552
16170,1908.79613488,1962.03868744,1012.73126263
16180,1910.08294783,1962.92032303,1013.27986309
16190,1911.06528109,1963.65240328,1013.611387
16200,1912.13005122,1964.99845145,1013.97984279
16210,1912.82000749,1966.1595478,1014.05562562
16220,1914.21789302,1967.47400256,1014.27238379
16230,1915.19043094,1968.62862268,1014.45629851
16240,1916.79712158,1969.98334777,1014.63062086
16250,1918.86373723,1971.6000287,1014.80123057
16260,1920.70718969,1972.97269133,1015.00468195
16270,1922.41781406,1974.12968335,1015.16693724
16280,1922.94996105,1975.51447046,1015.3871505
16290,1924.21721323,1976.77725502,1015.69230327
16300,1925.69171823,1978.30527353,1015.96169662
16310,1927.09175558,1979.16473211,1016.20164315
16320,1928.14586341,1980.42065183,1016.36860209
16330,1929.67231684,1981.59473504,1016.4603611
16340,1930.36101195,1982.60532451,1016.90679866
16350,1931.20585954,1983.52864922,1017.00693923
16360,1932.05273116,1984.88383293,1017.3954638
16370,1933.05129604,1986.09673937,1017.75918461
16380,1934.34838887,1987.41517952,1017.83839391
16390,1935.2371967,1988.57375006,1017.91064574
16400,1936.42787449,1989.7904796,1018.17866283
16410,1937.76469472,1991.19245687,1018.25172531
16420,1939.08914512,1992.46947895,1018.6576324
16430,1939.79710947,1993.07172959,1018.82554427
16440,1940.54828333,1993.72347194,1019.0989534
16450,1942.27319367,1994.92217996,1019.25005859
16460,1943.4794148,1996.52664241,1019.57831299
16470,1944.66248222,1997.93029928,1019.88651761
16480,1945.55489626,1998.83996728,1020.10696734
16490,1946.7762398,2000.14238196,1020.19973091
16500,1947.96047843,2000.93735796,1020.37154346
16510,1948.47603882,2001.91942983,1020.64139849
16520,1949.7380237,2003.64335885,1021.00311388
16530,1951.06554737,2004.74799929,1021.23299916
16540,1952.16588632,2006.32345076,1021.46275881
16550,1952.93670736,2007.86524918,1021.68008491
16560,1954.40738497,2008.93724418,1021.88721459
16570,1955.58125158,2009.74831827,1022.06746382
16580,1956.75082309,2010.60073951,1022.26332023
16590,1957.85185027,2011.56304224,1022.3943923
16600,1958.78319952,2012.35889224,1022.76335892
16610,1960.25496561,2013.80108942,1023.08243778
16620,1961.53302508,2015.67068777,1023.35652619
16630,1962.58592813,2017.00287343,1023.61325681
16640,1963.78995213,2018.25148233,1023.61325681
16650,1965.04898394,2019.64841223,1023.78366817
16660,1965.75896439,2020.89470712,1024.07427081
16670,1966.95716317,2022.3225088,1024.31129331
16680,1968.00957034,2023.51063142,1024.52516502
16690,1969.126531,2024.77805449,1024.72414997
16700,1970.43952208,2025.94687053,1024.90920536
16710,1971.33654163,2027.14259114,1025.21419003
16720,1972.18282564,2028.39301635,1025.68429776
16730,1973.69296212,2029.47737254,1025.82798599
16740,1975.08088423,2031.09238714,1026.07610144
16750,1976.48366471,2032.44817239,1026.14870906
16760,1977.15090074,2033.32272792,1026.39683135
16770,1978.40322518,2034.51582865,1026.63111385
16780,1979.53602204,2035.66728994,1026.77521206
16790,1980.45761228,2037.31867371,1026.80989826
16800,1981.70986478,2039.1170504,1027.017596
16810,1983.13480032,2040.46807156,1027.11191167
16820,1984.14579087,2041.57962719,1027.49612888
16830,1985.19480144,2042.29626261,1027.74425805
16840,1986.20089694,2043.1601315,1028.3342178
16850,1987.37636608,2044.50233795,1028.45847236
16860,1988.28326476,2045.3785289,1028.81397707
16870,1989.39827439,2046.97419185,1029.18256521
16880,1990.31297007,2048.34407993,1029.48997134
16890,1991.2336228,2049.87411229,1029.66006797
16900,1992.14790121,2051.11170654,1030.15038798
16910,1992.93893669,2052.45299016,1030.51724041
16920,1994.09513971,2053.54425796,1031.27284014
16930,1995.03857344,2054.94932772,1031.42547866
16940,1996.15900789,2056.21202598,1031.82734852
16950,1997.37470054,2057.99452672,1032.12281232
16960,1998.70004177,2059.01775001,1032.26947319
16970,1999.32575502,2060.66226714,1032.4700772
16980,2000.65447161,2062.42049873,1032.67620396
16990,2001.53415747,2063.39512987,1032.73210951
17000,2002.95961768,2064.85285798,1033.13532985
17010,2003.91541169,2066.21718412,1033.18224575
17020,2004.90434349,2066.99826741,1033.48386901
17030,2005.83035664,2068.00167993,1033.7467497
17040,2006.56260779,2069.42964545,1034.13899086
17050,2007.53756062,2070.63601107,1034.1456881
17060,2008.72258785,2071.77938119,1034.40081096
17070,2009.37885203,2072.57099256,1034.61938658
17080,2010.77590923,2073.33437372,1034.9761772
17090,2012.02889922,2074.36180541,1035.01886713
17100,2013.43390694,2075.75084928,1035.3140109
17110,2014.41399977,2077.23101858,1035.46253397
17120,2015.15447771,2078.43416215,1035.90526551
17130,2015.61962636,2079.38013982,1036.15413759
17140,2016.92329749,2080.56672523,1036.45582305
17150,2018.29248403,2081.98711435,1036.66887333
17160,2019.51107804,2082.98893948,1036.85565847
17170,2020.28993239,2084.3559163,1037.06846736
17180,2021.41429657,2085.73236628,1037.18858018
17190,2022.67156586,2087.02983272,1037.42571144
17200,2023.35032306,2087.92517056,1037.53062154
17210,2024.69276538,2089.17194343,1037.77542591
17220,2025.47085502,2089.92160692,1038.05842131
17230,2026.25493783,2090.90024913,1038.21005679
17240,2026.83888922,2091.8495827,1038.44199284
17250,2027.73726439,2092.59973608,1038.65691446
17260,2028.71391433,2093.80424779,1038.74190616
17270,2029.53986522,2094.95105898,1039.08500615
17280,2030.02893548,2095.68671506,1039.57056451
17290,2030.94139778,2096.59793618,1039.71660094
17300,2032.26182182,2097.85335259,1039.84090914
17310,2033.38437225,2098.87130841,1040.00142492
17320,2034.63766374,2100.25560306,1040.34479496
17330,2035.67405474,2101.61591046,1040.52148358
17340,2036.80491369,2103.00332933,1040.67292508
17350,2037.7973735,2104.07162148,1040.76718766
17360,2039.01216359,2105.5064971,1041.04411587
17370,2040.13099335,2106.58491894,1041.23778102
17380,2040.9145798,2107.92012683,1041.55614691
17390,2042.02849138,2108.81723897,1041.86298636
17400,2042.93846496,2109.64584012,1042.21855596
17410,2044.2058345,2110.86316058,1042.49144269
17420,2045.31637957,2111.70615907,1043.0150283
17430,2046.3466554,2112.7469145,1043.03785667
17440,2047.55727872,2114.10793265,1043.17999575
17450,2048.55773587,2115.40860186,1043.4796992
17460,2049.58192826,2116.33361606,1043.76276852
17470,2050.57899316,2117.27818252,1043.93710001
17480,2051.55194023,2118.61440359,1044.09869178
17490,2052.79965712,2120.08321399,1044.30121695
17500,2053.79620738,2121.12113764,1044.47177664
17510,2055.21940973,2121.9679826,1044.62963721
17520,2056.31751012,2123.57858995,1044.6961324
17530,2057.80995661,2124.83269712,1045.13303288
17540,2058.68842369,2126.17316065,1045.36235533
17550,2059.67180655,2126.93199002,1045.75179472
17560,2060.85871979,2127.74806016,1045.97176199
17570,2061.84041908,2128.63650341,1046.33766549
17580,2063.01760467,2129.41661244,1046.44479072
17590,2064.51743308,2131.01756512,1046.60412472
17600,2065.28039615,2132.22721042,1046.65212769
17610,2066.45442064,2133.60161026,1046.83129265
17620,2067.32078423,2135.10017315,1047.16625973
17630,2068.10399307,2136.20324078,1047.57875281
17640,2069.32713526,2137.62474632,1047.89578242
17650,2070.56152493,2138.70139803,1047.96230958
17660,2071.47088102,2139.42876523,1048.2364129
17670,2072.24472152,2140.46611898,1048.43889036
17680,2073.23296209,2141.45018859,1048.53187142
17690,2074.73492737,2142.4854653,1048.71394742
17700,2075.67447878,2143.47686722,1048.96044499
17710,2076.73590579,2144.33766381,1049.42092818
17720,2077.84300212,2145.53223004,1049.74456731
17730,2078.97564465,2146.57706637,1050.10513339
17740,2080.06349983,2147.61049646,1050.37094782
17750,2080.87903515,2148.48342865,1050.5836168
17760,2081.68356219,2149.16195448,1050.9246844
17770,2082.66719669,2150.42605842,1051.21463483
17780,2083.75712371,2151.71692143,1051.25622555
17790,2084.9344178,2152.66858651,1051.58435554
17800,2085.98066658,2154.00001518,1051.65828858
17810,2087.41573597,2155.14568993,1051.76971413
17820,2088.49749717,2156.01800919,1051.85822642
17830,2089.40124465,2156.84619365,1052.00800517
17840,2090.47545355,2157.71834559,1052.10554544
17850,2091.8122083,2159.12225665,1052.20773922
17860,2092.89496362,2160.29474484,1052.33746136
17870,2093.87599234,2161.6807866,1052.56982283
17880,2095.1398486,2163.43539201,1052.88477283
17890,2096.31403903,2164.81100988,1053.01047498
17900,2097.01606034,2165.84559863,1053.15285331
17910,2098.11100577,2167.15325512,1053.30802681
17920,2099.12864075,2168.37288664,1053.44233579
17930,2100.05800352,2169.39083019,1053.75762848
17940,2101.41069795,2170.39096326,1053.83872001
17950,2102.39490271,2171.36949655,1054.21247883
17960,2103.86996787,2172.54459707,1054.3274598
17970,2105.277468,2173.79473328,1054.60397936
17980,2106.31929615,2175.53820643,1054.78451921
17990,2107.25384201,2176.61947215,1055.10642893
18000,2108.31981886,2178.38865862,1055.12476049
18010,2109.30643209,2179.53738618,1055.39599869
18020,2110.20931805,2180.23942887,1055.53186811
18030,2111.57939813,2181.29897016,1055.57606977
18040,2112.86289219,2183.01635954,1055.5953816
18050,2113.7184794,2184.05294882,1055.80406113
18060,2114.39394335,2185.02519175,1056.10403298
18070,2115.20153644,2186.32825563,1056.20672626
18080,2116.08429315,2187.50043825,1056.35113554
18090,2117.17061337,2188.61019486,1056.72145918
18100,2118.43793213,2189.43123829,1057.08639968
18110,2119.40848004,2190.47922324,1057.19640126
18120,2120.81562374,2191.94918718,1057.3376968
18130,2121.7104957,2192.59782009,1057.65268498
18140,2122.70286799,2193.76707172,1057.71481746
18150,2123.81386244,2195.04351156,1057.73664858
18160,2125.1326506,2196.32867708,1057.75613616
18170,2126.03930997,2197.73113773,1057.95869002
18180,2126.68284123,2198.74172975,1058.24862097
18190,2127.72449203,2200.05844763,1058.35250942
18200,2129.07598385,2200.83668995,1058.45806577
18210,2129.99771174,2201.9673733,1058.68544722
18220,2130.92655218,2202.97346442,1058.78698093
18230,2131.7236495,2204.21714169,1058.887678
18240,2132.63598437,2205.25340918,1059.14875908
18250,2133.34372801,2206.13278339,1059.34479711
18260,2134.26460843,2207.35128787,1059.60580055
18270,2135.11131007,2207.91395324,1059.84592779
18280,2136.03073693,2209.11767164,1059.94534351
18290,2136.89576521,2210.23105866,1060.23040564
18300,2137.97421953,2211.26310702,1060.42084321
18310,2139.02148051,2212.3942351,1060.4576465
18320,2140.50051647,2213.07131389,1060.5292554
18330,2141.99947331,2214.25855289,1060.73910225
18340,2143.15420904,2215.04889409,1060.9266992
18350,2144.003121,2215.92118953,1061.08715639
18360,2145.11598678,2216.93516246,1061.29227977
18370,2146.3648276,2218.1603931,1061.58986139
18380,2147.74128775,2219.37890804,1061.82331848
18390,2148.56358215,2220.15910129,1061.97996502
18400,2149.80044161,2220.9314917,1062.10427124
18410,2150.88246829,2221.87623305,1062.23614141
18420,2151.95390088,2223.62464659,1062.50996826
18430,2152.58197258,2224.854912,1062.8334747
18440,2153.0920932,2226.12536017,1063.02107118
18450,2154.59078646,2227.52728509,1063.35305708
18460,2155.5700456,2228.2341948,1063.50511808
18470,2156.40368425,2229.34165506,1063.81792299
18480,2157.43900463,2230.18522571,1063.87805476
18490,2158.42913142,2231.13226788,1064.10471522
18500,2159.46152187,2232.0806308,1064.27763808
18510,2160.65079297,2233.36178091,1064.48939408
18520,2161.80659484,2234.60419843,1064.85249824
18530,2162.66164704,2235.15560148,1064.86940106
18540,2163.26607984,2236.27814715,1065.05702934
18550,2164.12851854,2237.38849885,1065.22603616
18560,2165.38584476,2238.64586309,1065.27549862
18570,2166.74068493,2239.60391871,1065.28057717
18580,2167.80228661,2240.75483492,1065.35492614
18590,2168.77961726,2241.84163302,1065.41667753
18600,2169.63956,2243.21597192,1065.65453306
18610,2170.65055724,2244.55767883,1065.82907682
18620,2171.62345579,2245.35934399,1066.14629004
18630,2173.40006151,2246.54753934,1066.34187032
18640,2174.27230285,2247.73881072,1066.34262713
18650,2174.81802405,2248.7589369,1066.55066727
18660,2175.7478182,2250.23144238,1066.78447116
18670,2176.41321969,2252.12725524,1066.98022336
18680,2177.40240172,2253.25628146,1067.06006807
18690,2178.57670408,2254.45275561,1067.27993807
18700,2179.62603159,2255.94142223,1067.31139763
18710,2180.58540179,2257.329303,1067.354118
18720,2181.53032913,2258.38380012,1067.53168509
18730,2182.30692167,2259.56115814,1067.74917521
18740,2183.80428821,2261.33147422,1067.79513955
